Brick,,,,,
TIME,delta,Vel(km/h),Acc x (m/s^2),Acc y (m/s^2),Acc z (m/s^2)
1084025,87,20.69,0.71,-4.08,9.49
1084029,87,20.69,0.24,1.77,7.81
1084034,87,20.69,-0.08,4.31,4.63
1084038,87,20.69,0.24,5.81,3.73
1084042,87,20.69,3.88,9.02,4.39
1084046,87,20.69,1.69,11.49,3.53
1084049,87,20.69,0.16,15.85,6.94
1084053,87,20.69,1.22,10.24,5.37
1084057,87,20.69,0.43,11.69,3.02
1084061,87,20.69,0.71,7.77,2.47
1084065,87,20.69,-0.27,6.86,6.28
1084069,87,20.69,-1.45,1.77,15.81
1084073,87,20.69,0.75,-1.14,18.67
1084077,87,20.69,4.51,4.24,16
1084081,87,20.69,4.08,2.71,18.4
1084085,87,20.69,1.41,7.81,15.53
1084089,87,20.69,-0.94,8.24,13.14
1084093,87,20.69,2.2,7.37,16.67
1084097,87,20.69,2.94,3.92,16.04
1084101,87,20.69,4.12,0.98,14.63
1084105,91,19.78,2.94,-1.57,11.77
1084108,91,19.78,2.31,-0.2,16.28
1084112,91,19.78,4,7.22,11.57
1084116,91,19.78,0.47,8.39,5.49
1084121,91,19.78,2.59,4.35,8.87
1084125,91,19.78,-0.43,7.41,14.91
1084129,91,19.78,-0.51,5.18,7.73
1084133,91,19.78,-0.59,11.41,5.65
1084136,91,19.78,-0.47,7.45,2.55
1084140,91,19.78,-0.63,4.63,6.2
1084144,91,19.78,-1.88,4.94,8.12
1084148,91,19.78,-1.02,1.49,7.22
1084152,91,19.78,-1.53,0.98,5.65
1084156,91,19.78,0.71,5.26,6.51
1084160,91,19.78,0.43,3.26,12.36
1084164,91,19.78,0.51,3.41,9.77
1084168,91,19.78,-0.82,1.53,11.69
1084172,91,19.78,-0.75,1.73,12.67
1084176,91,19.78,0.16,4.67,10.79
1084180,91,19.78,0.24,4.55,11.45
1084184,91,19.78,2.67,6.47,5.37
1084187,91,19.78,0.9,4.24,7.26
1084191,86,20.93,1.69,1.37,8.2
1084195,86,20.93,0.55,2.55,11.1
1084199,86,20.93,0.08,2.43,10.71
1084204,86,20.93,1.73,1.69,10.28
1084208,86,20.93,1.26,4.31,9.34
1084212,86,20.93,-0.35,5.84,9.18
1084215,86,20.93,0.75,7.3,8.43
1084219,86,20.93,0.2,8.12,6.55
1084223,86,20.93,1.57,7.77,7.53
1084227,86,20.93,0.27,7.18,6.98
1084231,86,20.93,1.8,5.06,8.36
1084234,86,20.93,1.37,1.22,13.57
1084238,86,20.93,2.12,4.82,10.16
1084242,86,20.93,0.59,4.55,14.59
1084247,86,20.93,2.31,6,10.75
1084251,86,20.93,4,4.35,12.4
1084255,86,20.93,3.02,7.02,11.3
1084259,86,20.93,2.82,5.77,21.22
1084262,86,20.93,3.73,4.63,18.2
1084266,86,20.93,3.73,5.22,16.16
1084270,86,20.93,2.67,10.16,9.3
1084274,86,20.93,2,13.53,1.37
1084278,86,20.93,2.08,9.85,0.78
1084282,86,20.93,0.2,9.45,2.98
1084286,86,20.93,2,5.88,5.14
1084290,99,18.18,2.31,1.96,5.41
1084294,99,18.18,3.22,8.87,0.86
1084298,99,18.18,0.9,5.49,2.9
1084302,99,18.18,0.75,0.35,3.3
1084306,99,18.18,1.41,-2.04,9.65
1084310,99,18.18,1.77,2.86,11.85
1084313,99,18.18,1.96,-0.78,14.55
1084317,99,18.18,1.65,-4.16,16.67
1084321,99,18.18,1.02,0.2,15.22
1084325,99,18.18,2.39,1.33,17.65
1084329,99,18.18,1.77,1.49,11.18
1084334,99,18.18,1.57,4.59,10
1084338,99,18.18,0.82,7.3,9.77
1084341,99,18.18,-0.16,8.9,11.65
1084345,99,18.18,-1.45,4.35,15.18
1084349,99,18.18,-0.31,3.77,15.3
1084353,99,18.18,0.04,2.31,13.81
1084357,99,18.18,-0.24,3.8,6.9
1084361,99,18.18,0.59,6.83,9.81
1084365,99,18.18,-2.63,4.59,3.77
1084368,99,18.18,-0.59,1.69,11.96
1084372,82,21.95,-0.08,2.43,14.28
1084377,82,21.95,0.63,3.33,11.81
1084381,82,21.95,1.22,5.96,11.61
1084385,82,21.95,-0.31,10.9,5.69
1084389,82,21.95,1.26,9.73,5.61
1084393,82,21.95,0.04,7.53,4.24
1084397,82,21.95,0.63,6.39,9.26
1084400,82,21.95,1.02,10.4,3.69
1084404,82,21.95,1.37,2.63,7.77
1084408,82,21.95,0.94,2.39,10.08
1084412,82,21.95,1.26,5.49,12.79
1084417,82,21.95,0.82,4.04,12.47
1084421,82,21.95,2.12,3.77,9.77
1084424,82,21.95,0.59,5.18,7.26
1084428,82,21.95,0.27,10.59,6.59
1084432,82,21.95,1.69,11.22,7.49
1084436,82,21.95,3.33,8.43,5.96
1084440,82,21.95,2.16,13.22,16
1084444,82,21.95,1.69,7.96,16.12
1084448,82,21.95,1.41,6.47,16.55
1084451,82,21.95,3.45,2.2,19.5
1084455,82,21.95,2.2,9.61,8.36
1084460,82,21.95,1.65,4.39,9.38
1084464,92,19.57,1.22,5.92,6.24
1084468,92,19.57,1.29,3.1,4.31
1084472,92,19.57,1.22,2.08,4.79
1084476,92,19.57,2.08,3.33,3.22
1084479,92,19.57,1.88,0,8.79
1084483,92,19.57,-0.04,1.96,7.57
1084487,92,19.57,0.2,3.8,13.38
1084491,92,19.57,0.9,4.31,12.43
1084495,92,19.57,1.92,8.04,11.69
1084499,92,19.57,0.63,8.59,5.96
1084503,92,19.57,0.59,10.04,7.37
1084507,92,19.57,0.75,9.69,8
1084511,92,19.57,1.33,9.73,2.79
1084515,92,19.57,1.37,7.81,2.63
1084519,92,19.57,-0.59,9.18,4.86
1084523,92,19.57,-0.55,5.84,9.3
1084526,92,19.57,-0.39,3.41,12.36
1084530,92,19.57,0.51,7.73,11.69
1084534,92,19.57,0.08,3.14,10.2
1084538,92,19.57,-0.59,4.63,9.92
1084542,92,19.57,0.78,2.67,12
1084547,92,19.57,-0.24,4.16,7.77
1084551,87,20.69,0.2,5.69,7.06
1084554,87,20.69,0.75,9.06,6.75
1084558,87,20.69,1.26,7.1,8.87
1084562,87,20.69,0.51,4.71,9.14
1084566,87,20.69,-0.51,4.51,7.96
1084570,87,20.69,0.08,1.26,9.3
1084573,87,20.69,0.16,1.02,10.4
1084577,87,20.69,2.55,1.06,8.32
1084581,87,20.69,1.29,2.04,6.71
1084585,87,20.69,1.57,3.53,7.45
1084590,87,20.69,1.29,3.57,11.45
1084594,87,20.69,2.39,3.37,18.79
1084598,87,20.69,2.79,2.67,21.73
1084601,87,20.69,2.12,8.59,17.77
1084605,87,20.69,1.22,7.41,14.59
1084609,87,20.69,-0.04,8.24,9.73
1084613,87,20.69,1.41,5.84,10.98
1084617,87,20.69,1.77,6.79,12.83
1084621,87,20.69,0.9,2.28,10
1084625,87,20.69,1.65,7.92,12.08
1084628,87,20.69,0.51,6.75,14.32
1084633,87,20.69,1.77,4.31,14.44
1084637,87,20.69,0.71,8.9,6.43
1084641,87,20.69,1.02,7.14,5.41
1084645,87,20.69,1.29,7.57,5.22
1084649,98,18.37,2.98,5.3,8.16
1084652,98,18.37,1.69,2.28,8.47
1084656,98,18.37,3.3,1.57,10.2
1084660,98,18.37,2.08,3.1,11.53
1084664,98,18.37,3.33,3.33,9.57
1084668,98,18.37,0.71,2.08,10
1084673,98,18.37,1.73,8.79,3.1
1084677,98,18.37,2.75,5.33,4.79
1084680,98,18.37,2.43,7.02,7.65
1084684,98,18.37,3.77,6.32,12.98
1084688,98,18.37,2.63,3.77,10.9
1084692,98,18.37,1.49,2.55,13.81
1084696,98,18.37,0.71,3.14,13.18
1084700,98,18.37,1.65,3.53,11.81
1084704,98,18.37,2.35,3.18,11.06
1084707,98,18.37,2.16,3.37,6.51
1084711,98,18.37,1.77,6.32,5.14
1084716,98,18.37,0.98,7.45,5.3
1084720,98,18.37,2.24,7.14,4.86
1084724,98,18.37,2.59,6.16,7.18
1084728,79,22.78,2.28,8.71,7.53
1084731,79,22.78,1.41,4.35,10.55
1084735,79,22.78,1.41,-0.12,14.08
1084739,79,22.78,1.49,-1.26,20.59
1084743,79,22.78,0.63,5.88,16.91
1084747,79,22.78,0.55,3.8,14.24
1084751,79,22.78,1.33,5.65,10.08
1084755,79,22.78,1.8,3.84,12.47
1084760,79,22.78,0.31,6.71,6.83
1084763,79,22.78,0.59,7.41,8.39
1084767,79,22.78,-0.82,5.57,12.43
1084771,79,22.78,-0.24,7.41,12.04
1084775,79,22.78,0.39,7.85,6.28
1084779,79,22.78,1.14,12.98,2.28
1084783,79,22.78,1.92,12.28,1.61
1084787,79,22.78,0.94,11.02,3.69
1084790,79,22.78,1.02,6.39,8.32
1084794,79,22.78,-0.16,0.98,9.14
1084798,79,22.78,-1.61,3.37,12
1084803,79,22.78,-1.84,6.32,13.73
1084807,79,22.78,-0.59,3.65,19.5
1084811,79,22.78,0.47,-0.2,16.99
1084815,79,22.78,-2.24,7.22,14.44
1084818,90,20,-2.67,-1.14,14
1084822,90,20,-3.33,1.22,7.81
1084826,90,20,-2.59,1.57,10.24
1084830,90,20,-1.61,3.18,3.1
1084834,90,20,0.12,2.43,4.9
1084838,90,20,0.31,4,6.43
1084841,90,20,0.82,4.79,2
1084846,90,20,0.82,5.14,5.96
1084850,90,20,1.61,2.39,6.51
1084854,90,20,3.18,2.35,7.34
1084858,90,20,3.65,3.3,7.49
1084862,90,20,1.84,7.92,6.59
1084865,90,20,2.63,6.12,10.4
1084869,90,20,3.14,11.14,4.82
1084873,90,20,2.51,8.59,3.92
1084877,90,20,2.24,7.57,5.69
1084881,90,20,1.84,2.86,9.89
1084886,90,20,1.96,3.37,13.18
1084889,90,20,2.51,-1.1,14.51
1084893,90,20,0.31,1.65,14.04
1084897,90,20,-0.35,4.35,14.2
1084901,83,21.69,0.98,4.16,12.4
1084905,83,21.69,1.02,6.75,8.47
1084909,83,21.69,2.08,10.04,6.28
1084913,83,21.69,1.37,10.12,7.3
1084916,83,21.69,3.02,7.26,13.02
1084920,83,21.69,2.12,5.37,16.36
1084924,83,21.69,1.84,6.94,15.69
1084929,83,21.69,1.1,7.06,14.24
1084933,83,21.69,1.53,5.18,11.89
1084937,83,21.69,2.08,6.39,8.39
1084941,83,21.69,2.31,8.75,12.08
1084944,83,21.69,0.86,7.41,11.73
1084948,83,21.69,-0.71,6.59,11.06
1084952,83,21.69,0.82,4.43,10.32
1084956,83,21.69,0,12.47,2.75
1084960,83,21.69,2.39,6.04,2.55
1084964,83,21.69,0.47,6.35,3.3
1084968,83,21.69,0.9,4.9,7.81
1084972,83,21.69,2.55,3.3,5.77
1084976,83,21.69,2.04,3.57,7.88
1084980,83,21.69,2.55,8.04,6.71
1084984,83,21.69,1.45,6.9,8.83
1084988,83,21.69,0.43,7.49,10.87
1084992,83,21.69,1.22,10,8
1084995,94,19.15,2.55,7.53,6.04
1084999,94,19.15,1.02,7.77,4.47
1085003,94,19.15,2.39,4.43,7.14
1085007,94,19.15,0.59,0.94,9.02
1085011,94,19.15,1.41,2.43,12.98
1085016,94,19.15,0.67,-1.02,13.61
1085019,94,19.15,1.33,1.22,13.61
1085023,94,19.15,3.33,-0.27,12.79
1085027,94,19.15,1.49,5.88,10.28
1085031,94,19.15,1.18,3.06,11.18
1085035,94,19.15,0.35,5.81,10.9
1085039,94,19.15,1.96,6,11.14
1085043,94,19.15,3.06,8.71,3.3
1085047,94,19.15,1.26,10.36,-0.04
1085050,94,19.15,0.43,7.45,-1.8
1085054,94,19.15,1.65,5.88,2.86
1085059,94,19.15,2.2,1.96,9.38
1085063,94,19.15,2.31,3.45,11.26
1085067,94,19.15,1.41,0.24,13.93
1085071,94,19.15,0.27,10.2,7.61
1085075,80,22.5,0,6.86,7.92
1085078,80,22.5,0.08,8.67,6.63
1085082,80,22.5,0.24,10.04,-1.29
1085086,80,22.5,0.71,9.14,-2.86
1085090,80,22.5,-0.2,6.43,0.39
1085094,80,22.5,-0.55,1.57,13.61
1085099,80,22.5,-0.55,1.37,21.06
1085102,80,22.5,1.02,-2.67,23.38
1085106,80,22.5,-1.96,-0.67,19.81
1085110,80,22.5,-2.12,1.92,17.46
1085114,80,22.5,-2.08,5.49,15.22
1085118,80,22.5,-0.47,9.77,14.98
1085122,80,22.5,0.35,10.08,18.71
1085126,80,22.5,2.9,5.73,22.99
1085130,80,22.5,0.47,7.41,14.59
1085133,80,22.5,1.92,7.3,9.41
1085137,80,22.5,1.1,3.33,8.36
1085142,80,22.5,-0.24,3.84,8.47
1085146,80,22.5,2.31,-0.67,6.04
1085150,80,22.5,1.84,4.86,7.57
1085154,80,22.5,1.49,7.96,5.22
1085157,80,22.5,0.71,6.59,7.96
1085161,80,22.5,0.51,5.65,14.4
1085165,90,20,-0.51,5.14,8.67
1085169,90,20,3.77,7.69,12.79
1085173,90,20,-0.43,7.22,7.92
1085177,90,20,0.67,5.3,10.04
1085180,90,20,0.9,4.82,10.59
1085185,90,20,0.2,5.77,9.81
1085189,90,20,0.27,0.39,10
1085193,90,20,-1.41,2.75,7.61
1085197,90,20,-1.02,3.45,8.9
1085201,90,20,0.2,5.26,5.1
1085204,90,20,1.18,8.16,4.12
1085208,90,20,0.55,9.38,3.18
1085212,90,20,-0.24,8.47,4.86
1085216,90,20,2.47,6,9.57
1085220,90,20,2.51,5.77,15.49
1085223,90,20,1.92,-2,17.69
1085228,90,20,1.96,-0.98,21.77
1085232,90,20,2.59,0.04,18.12
1085236,90,20,1.41,3.57,11.89
1085240,90,20,0.51,9.65,6
1085244,90,20,0.08,13.49,4.28
1085248,83,21.69,1.84,9.73,3.57
1085251,83,21.69,1.92,7.85,3.73
1085255,83,21.69,1.33,5.73,8.83
1085259,83,21.69,0.55,-1.96,9.18
1085263,83,21.69,-1.45,-2.35,7.26
1085267,83,21.69,1.1,-1.45,4.67
1085272,83,21.69,-0.59,5.26,0.98
1085275,83,21.69,-0.94,12.12,-0.43
1085279,83,21.69,-0.86,10.28,3.02
1085283,83,21.69,0.55,10.2,11.49
1085287,83,21.69,2.16,6.94,8.83
1085291,83,21.69,1.1,8.51,12.75
1085295,83,21.69,2.59,5.65,16.08
1085299,83,21.69,3.1,2.28,18.79
1085303,83,21.69,3.14,3.88,15.89
1085306,83,21.69,2.31,4.59,10.67
1085310,83,21.69,1.77,4.71,9.38
1085315,83,21.69,0.71,2.67,6.51
1085319,83,21.69,0.55,2,10.67
1085323,83,21.69,3.3,-0.51,7.45
1085327,83,21.69,2.16,4.43,6.63
1085330,83,21.69,-0.16,5.06,10.79
1085334,83,21.69,0.59,2.98,13.1
1085338,90,20,0.94,0.31,16.87
1085342,90,20,2.16,4,19.14
1085346,90,20,0.67,3.06,17.38
1085350,90,20,-1.92,5.77,15.02
1085355,90,20,0.9,9.02,11.61
1085358,90,20,-0.2,9.06,-1.73
1085362,90,20,0.35,10.51,1.49
1085366,90,20,-1.57,7.96,1.84
1085370,90,20,-0.43,6.79,5.53
1085374,90,20,1.57,2.31,9.02
1085378,90,20,1.92,1.02,12.55
1085381,90,20,0.98,-1.26,20.75
1085385,90,20,0.82,6.04,9.41
1085389,90,20,1.26,6.51,8.28
1085393,90,20,1.65,6.32,10.75
1085398,90,20,2.43,9.53,10.87
1085402,90,20,1.49,7.18,14.51
1085405,90,20,1.33,4.75,15.77
1085409,90,20,0.27,7.41,18.55
1085413,90,20,1.61,7.57,10.16
1085417,79,22.78,-0.82,8.47,6.39
1085421,79,22.78,-1.18,3.77,8.63
1085425,79,22.78,-0.98,6.08,2.31
1085429,79,22.78,0.82,7.14,-6.04
1085432,79,22.78,0.31,8.63,-5.14
1085436,79,22.78,-1.37,5.92,0.31
1085441,79,22.78,0.39,-2,9.41
1085445,79,22.78,1.49,0.94,18.16
1085449,79,22.78,4.16,-2.79,22.79
1085453,79,22.78,3.41,0.2,19.57
1085457,79,22.78,2.67,4.31,12.91
1085460,79,22.78,1.96,10.98,6.63
1085464,79,22.78,1.69,10.2,3.26
1085468,79,22.78,0.2,8.39,4.51
1085472,79,22.78,1.29,8.63,9.81
1085476,79,22.78,1.1,3.37,10.24
1085480,79,22.78,0,6.39,3.84
1085484,79,22.78,0.04,2.2,10.71
1085488,79,22.78,-1.1,-0.39,6.83
1085492,79,22.78,0.27,2.63,9.73
1085496,79,22.78,2.12,5.02,7.14
1085500,79,22.78,0.39,8.04,8.12
1085504,79,22.78,1.88,6.2,7.1
1085507,90,20,1.84,8.87,9.81
1085511,90,20,0.86,8.67,13.1
1085515,90,20,2.04,-1.1,16
1085519,90,20,0.71,4.86,12.79
1085523,90,20,-0.04,4.59,9.53
1085528,90,20,0.51,4.59,8.43
1085531,90,20,2.31,2.55,9.65
1085535,90,20,2.55,-6.16,16.99
1085539,90,20,2.79,-2.31,18.75
1085543,90,20,3.06,-1.65,20.99
1085547,90,20,1.49,5.53,8.67
1085551,90,20,0.78,13.69,4.79
1085555,90,20,0.94,11.73,2.55
1085558,90,20,1.18,11.34,2.94
1085562,90,20,1.29,7.85,6.24
1085566,90,20,1.22,6.51,3.14
1085571,90,20,3.3,5.41,2.82
1085575,90,20,4.71,6.43,4.67
1085578,90,20,4.94,2.71,9.73
1085582,90,20,3.53,7.41,17.73
1085586,90,20,1.96,3.84,16.04
1085590,83,21.69,2.55,2.59,14.87
1085594,83,21.69,3.3,1.84,13.34
1085598,83,21.69,2.9,3.49,14.12
1085602,83,21.69,2.08,1.57,19.57
1085606,83,21.69,-1.33,-1.14,18.83
1085609,83,21.69,0.12,2.16,20.12
1085614,83,21.69,1.29,3.73,10.12
1085618,83,21.69,2.79,12.28,1.92
1085622,83,21.69,0.51,14.2,-4.75
1085626,83,21.69,0.59,11.14,-2.39
1085630,83,21.69,2.39,6.86,5.33
1085634,83,21.69,1.73,5.37,2.04
1085637,83,21.69,2.9,4.39,-0.2
1085641,83,21.69,1.84,5.84,6.9
1085645,83,21.69,2.98,3.45,10.71
1085649,83,21.69,5.88,0.9,28.28
1085654,83,21.69,3.73,1.61,25.89
1085658,83,21.69,0.63,-0.31,22.44
1085662,83,21.69,-0.94,6.12,14.63
1085665,83,21.69,-2.04,8.98,7.92
1085669,83,21.69,-0.9,13.06,9.34
1085673,83,21.69,-1.29,8.79,9.57
1085677,83,21.69,-2.55,7.22,14.2
1085681,91,19.78,-1.49,4.79,10.83
1085685,91,19.78,-3.61,5.96,2.16
1085689,91,19.78,0.31,6.51,1.77
1085692,91,19.78,0.94,5.57,-4.51
1085697,91,19.78,0.31,6.83,2.51
1085701,91,19.78,2.35,5.37,4.2
1085705,91,19.78,1.29,5.84,-1.61
1085709,91,19.78,3.26,10.75,-3.73
1085713,91,19.78,1.61,10.4,-3.8
1085717,91,19.78,1.18,7.92,11.22
1085720,91,19.78,1.53,1.61,18.59
1085724,91,19.78,1.88,-6.16,23.18
1085728,91,19.78,0.47,-4.75,24.63
1085732,91,19.78,0.31,-0.12,21.38
1085736,91,19.78,-0.24,1.06,23.93
1085741,91,19.78,1.84,-3.69,21.42
1085745,91,19.78,2,6.12,18.95
1085749,91,19.78,2,10,13.81
1085752,91,19.78,-0.24,12.87,2.08
1085756,75,24,1.06,15.34,-5.45
1085760,75,24,3.77,10.36,-8.83
1085764,75,24,2.51,7.02,1.88
1085768,75,24,1.33,2.94,2.75
1085772,75,24,2.82,4.79,-3.92
1085776,75,24,3.14,7.45,6.98
1085779,75,24,4.43,6.35,8.67
1085784,75,24,3.88,2.2,18.75
1085788,75,24,3.22,4.51,26.28
1085792,75,24,2.98,0.04,21.03
1085796,75,24,0.71,2.47,17.18
1085800,75,24,0.98,0.86,10.36
1085803,75,24,-1.1,2.79,5.22
1085807,75,24,-0.04,7.06,8.67
1085811,75,24,-0.31,4.08,11.85
1085815,75,24,0.35,4.47,8.28
1085819,75,24,1.57,3.77,11.61
1085824,75,24,-0.35,9.96,7.26
1085827,75,24,0.78,9.81,6.59
1085831,75,24,2.16,11.96,11.22
1085835,75,24,1.69,7.45,14.32
1085839,75,24,0.35,6.94,12.04
1085843,87,20.69,2.16,7.92,11.02
1085847,87,20.69,2.94,5.81,12.16
1085851,87,20.69,3.02,5.26,12.4
1085855,87,20.69,3.06,4.31,7.37
1085858,87,20.69,2.67,3.3,5.57
1085862,87,20.69,1.65,2.28,6.55
1085867,87,20.69,3.1,0.43,4.31
1085871,87,20.69,2.04,2.43,3.92
1085875,87,20.69,1.73,7.1,8.32
1085878,87,20.69,1.18,-1.92,9.89
1085882,87,20.69,0.12,4.2,9.69
1085886,87,20.69,1.06,2.12,13.69
1085890,87,20.69,-0.78,7.02,11.06
1085894,87,20.69,0.08,13.77,8.12
1085898,87,20.69,-0.16,11.45,6.35
1085902,87,20.69,1.33,9.49,10.28
1085905,87,20.69,1.02,8.67,7.88
1085910,87,20.69,0.78,13.49,-5.22
1085914,87,20.69,1.53,14.08,-6.28
1085918,87,20.69,2.59,9.3,-3.14
1085922,87,20.69,3.41,4.98,8.12
1085926,83,21.69,5.37,-7.45,22.12
1085930,83,21.69,1.49,-11.3,29.26
1085934,83,21.69,0.51,-11.22,26.36
1085937,83,21.69,1.41,-0.63,16.24
1085941,83,21.69,0.94,8.75,10.24
1085945,83,21.69,0.86,8.04,6.12
1085949,83,21.69,2.98,10.47,8.87
1085954,83,21.69,3.96,7.96,9.02
1085958,83,21.69,2.31,6.9,1.45
1085962,83,21.69,2.86,9.57,3.1
1085965,83,21.69,2.59,5.49,2.39
1085969,83,21.69,1.96,3.96,3.88
1085973,83,21.69,2.35,2.12,4.67
1085977,83,21.69,2,2.79,-3.33
1085981,83,21.69,1.29,10.9,-8.87
1085985,83,21.69,-0.04,9.57,-3.53
1085988,83,21.69,0.86,2.98,5.3
1085992,83,21.69,-1.61,2.47,19.93
1085997,83,21.69,-1.49,-2.24,30.99
1086001,83,21.69,-0.35,1.57,31.73
1086005,83,21.69,1.33,1.73,23.5
1086009,83,21.69,1.26,11.26,19.42
1086013,83,21.69,-1.57,12.12,13.1
1086017,91,19.78,-0.27,10.36,10.04
1086021,91,19.78,-1.14,5.69,14.24
1086024,91,19.78,1.77,6.9,9.34
1086028,91,19.78,2.47,5.69,7.1
1086032,91,19.78,1.73,-0.59,7.69
1086036,91,19.78,2.35,0.47,7.96
1086041,91,19.78,1.33,0.63,4.79
1086045,91,19.78,1.02,-0.59,11.73
1086048,91,19.78,0.04,3.84,1.53
1086052,91,19.78,-0.08,6.79,3.92
1086056,91,19.78,-0.47,6.71,8.08
1086060,91,19.78,-2.08,13.77,6.71
1086064,91,19.78,-1.57,9.85,3.96
1086068,91,19.78,-1.65,3.02,7.26
1086071,91,19.78,-1.06,0.08,9.89
1086075,91,19.78,3.92,0.16,11.92
1086080,91,19.78,1.14,0.04,11.34
1086084,91,19.78,0.82,-5.37,12.43
1086088,91,19.78,-0.24,1.29,11.53
1086092,91,19.78,0.27,5.69,11.53
1086096,79,22.78,-0.27,12.16,13.06
1086100,79,22.78,1.88,13.53,9.77
1086103,79,22.78,0.04,13.77,11.26
1086107,79,22.78,1.49,10.2,11.77
1086111,79,22.78,0.55,8.9,9.53
1086115,79,22.78,2.94,8.43,8.98
1086119,79,22.78,2.04,5.41,8.59
1086124,79,22.78,3.06,1.18,10.98
1086128,79,22.78,1.77,8.47,7.22
1086131,79,22.78,1.65,-0.47,4.51
1086135,79,22.78,3.18,1.26,2.2
1086139,79,22.78,2.98,0.71,5.37
1086143,79,22.78,2.51,-0.2,4.82
1086147,79,22.78,1.8,3.37,13.18
1086151,79,22.78,-0.67,-6.71,22.63
1086154,79,22.78,1.49,0.51,20.99
1086158,79,22.78,1.92,2.24,16.4
1086162,79,22.78,0.78,10.4,8.39
1086167,79,22.78,0.94,16.36,1.53
1086171,79,22.78,0.78,15.89,5.26
1086175,79,22.78,0.78,12.59,3.73
1086179,83,21.69,0,10.43,1.41
1086183,83,21.69,1.02,8.51,2.59
1086186,83,21.69,2.16,4.94,7.65
1086190,83,21.69,1.57,-0.16,14.83
1086194,83,21.69,1.96,4.94,17.97
1086198,83,21.69,2.24,-1.29,16.16
1086202,83,21.69,2.79,2.47,10.75
1086206,83,21.69,2.59,5.69,7.73
1086211,83,21.69,1.61,5.65,4.16
1086214,83,21.69,1.26,2.59,8.08
1086218,83,21.69,1.8,5.33,9.65
1086222,83,21.69,1.45,4,13.81
1086226,83,21.69,1.49,0.71,14.32
1086230,83,21.69,-0.55,8.39,11.73
1086234,83,21.69,-2.59,4.2,7.26
1086237,83,21.69,-2.08,7.18,3.73
1086241,83,21.69,-0.04,6.59,4.55
1086245,83,21.69,-0.35,5.26,4.35
1086249,83,21.69,0.2,6.98,6.12
1086254,83,21.69,-1.73,5.81,9.57
1086258,79,22.78,-0.47,3.45,15.93
1086262,79,22.78,-0.31,5.02,14.55
1086265,79,22.78,0.27,6.63,10.94
1086269,79,22.78,2.24,7.06,8.08
1086273,79,22.78,0.16,6.9,8.2
1086277,79,22.78,-0.08,4.75,9.89
1086281,79,22.78,0.71,7.26,15.69
1086285,79,22.78,0.35,-0.98,20.79
1086288,79,22.78,1.84,-1.26,23.97
1086292,79,22.78,1.26,0.24,17.06
1086297,79,22.78,0.82,11.22,10.9
1086301,79,22.78,-0.51,6.98,5.61
1086305,79,22.78,0.16,10.04,0.94
1086309,79,22.78,0.31,7.22,1.8
1086313,79,22.78,-0.24,8.83,1.1
1086316,79,22.78,-0.04,9.65,5.41
1086320,79,22.78,1.29,10.2,9.02
1086324,79,22.78,1.41,3.1,13.65
1086328,79,22.78,-0.08,2.82,17.61
1086332,79,22.78,-0.43,4.63,12.28
1086337,79,22.78,0.9,3.73,10.04
1086341,79,22.78,1.37,5.14,6.98
1086344,79,22.78,2.12,4.04,4.63
1086348,90,20,1.77,2.63,5.92
1086352,90,20,-0.27,2.75,10.28
1086356,90,20,-0.24,1.18,17.65
1086360,90,20,1.22,0.24,14
1086364,90,20,1.77,4.71,14.04
1086368,90,20,1.22,4.59,11.81
1086371,90,20,-0.86,6.12,10.87
1086375,90,20,3.14,6.9,6.9
1086380,90,20,2.39,7.73,2.31
1086384,90,20,2.24,8.59,4.71
1086388,90,20,0.16,7.26,8.79
1086392,90,20,-0.43,2.24,17.73
1086395,90,20,0.75,1.84,21.42
1086399,90,20,1.37,-0.04,21.03
1086403,90,20,-0.04,3.06,14.08
1086407,90,20,2.28,3.06,9.69
1086411,90,20,1.69,7.45,0.2
1086415,90,20,-0.08,8.24,1.29
1086418,90,20,1.84,10.36,7.1
1086423,75,24,0.04,6.55,12.32
1086427,75,24,2.47,5.33,9.53
1086431,75,24,0.75,5.73,7.61
1086435,75,24,1.22,6.2,10.43
1086439,75,24,1.8,8.59,3.57
1086442,75,24,2.08,6.98,2.63
1086446,75,24,2,9.69,-4.39
1086450,75,24,4.43,11.26,-4.47
1086454,75,24,4.39,10.67,-2.16
1086458,75,24,3.53,8.04,12.55
1086462,75,24,1.49,-0.16,15.89
1086467,75,24,-0.67,-1.06,16.44
1086470,75,24,-1.33,-1.65,19.69
1086474,75,24,0.08,-1.61,18.16
1086478,75,24,0.35,7.34,8.39
1086482,75,24,-0.27,1.77,16.51
1086486,75,24,-0.27,1.41,16.55
1086490,75,24,1.49,2.79,14.28
1086494,75,24,1.33,9.65,7.69
1086497,75,24,1.45,5.84,10.16
1086501,75,24,0.2,5.69,12.71
1086505,82,21.95,-0.24,2.04,16.75
1086510,82,21.95,2.12,0.82,9.69
1086514,82,21.95,1.29,3.49,7.41
1086518,82,21.95,-0.12,3.92,6.79
1086521,82,21.95,-0.08,8.08,7.57
1086525,82,21.95,1.18,3.45,11.14
1086529,82,21.95,3.1,5.81,11.1
1086533,82,21.95,2.31,4.63,10.71
1086537,82,21.95,2.28,5.18,7.96
1086541,82,21.95,1.65,3.49,11.14
1086545,82,21.95,0.82,0.16,12.47
